Regiment,Times,freq
132862,1,1.5210513E-5
132867,1,1.5210513E-5
132870,1,1.5210513E-5
132871,1,1.5210513E-5
132874,1,1.5210513E-5
132876,1,1.5210513E-5
132878,1,1.5210513E-5
132882,1,1.5210513E-5
132884,1,1.5210513E-5
132885,1,1.5210513E-5
132886,1,1.5210513E-5
13289,1,1.5210513E-5
132890,1,1.5210513E-5
132892,1,1.5210513E-5
132898,1,1.5210513E-5
132899,1,1.5210513E-5
132904,1,1.5210513E-5
132911,1,1.5210513E-5
132912,1,1.5210513E-5
132918,1,1.5210513E-5
132920,1,1.5210513E-5
132926,1,1.5210513E-5
132936,1,1.5210513E-5
132939,1,1.5210513E-5
132947,1,1.5210513E-5
132954,1,1.5210513E-5
132960,1,1.5210513E-5
132964,1,1.5210513E-5
132971,1,1.5210513E-5
132972,1,1.5210513E-5
132973,1,1.5210513E-5
132977,1,1.5210513E-5
132979,1,1.5210513E-5
13299,1,1.5210513E-5
132990,1,1.5210513E-5
132996,1,1.5210513E-5
1330,1,1.5210513E-5
133010,1,1.5210513E-5
133030,1,1.5210513E-5
133035,1,1.5210513E-5
133038,1,1.5210513E-5
133040,1,1.5210513E-5
133044,1,1.5210513E-5
133048,1,1.5210513E-5
13305,1,1.5210513E-5
133050,1,1.5210513E-5
133055,1,1.5210513E-5
13306,1,1.5210513E-5
133063,1,1.5210513E-5
133064,1,1.5210513E-5
133067,1,1.5210513E-5
13307,1,1.5210513E-5
133071,1,1.5210513E-5
133077,1,1.5210513E-5
133089,1,1.5210513E-5
133096,1,1.5210513E-5
133105,1,1.5210513E-5
133108,1,1.5210513E-5
133110,1,1.5210513E-5
133113,1,1.5210513E-5
133119,1,1.5210513E-5
133124,1,1.5210513E-5
133126,1,1.5210513E-5
133129,1,1.5210513E-5
133130,1,1.5210513E-5
133133,1,1.5210513E-5
133140,1,1.5210513E-5
133145,1,1.5210513E-5
133149,1,1.5210513E-5
133151,1,1.5210513E-5
133152,1,1.5210513E-5
133156,1,1.5210513E-5
133161,1,1.5210513E-5
133164,1,1.5210513E-5
133166,1,1.5210513E-5
133169,1,1.5210513E-5
133173,1,1.5210513E-5
133176,1,1.5210513E-5
133183,1,1.5210513E-5
133188,1,1.5210513E-5
133198,1,1.5210513E-5
133201,1,1.5210513E-5
133206,1,1.5210513E-5
133207,1,1.5210513E-5
133208,1,1.5210513E-5
133213,1,1.5210513E-5
133231,1,1.5210513E-5
133239,1,1.5210513E-5
133242,1,1.5210513E-5
133244,1,1.5210513E-5
133247,1,1.5210513E-5
13325,1,1.5210513E-5
133250,1,1.5210513E-5
133253,1,1.5210513E-5
133257,1,1.5210513E-5
133259,1,1.5210513E-5
133261,1,1.5210513E-5
133268,1,1.5210513E-5
13327,1,1.5210513E-5
133275,1,1.5210513E-5
133277,1,1.5210513E-5
133288,1,1.5210513E-5
13329,1,1.5210513E-5
133297,1,1.5210513E-5
133311,1,1.5210513E-5
13337,1,1.5210513E-5
13341,1,1.5210513E-5
13342,1,1.5210513E-5
13344,1,1.5210513E-5
13353,1,1.5210513E-5
13356,1,1.5210513E-5
13359,1,1.5210513E-5
13360,1,1.5210513E-5
13363,1,1.5210513E-5
133699,1,1.5210513E-5
13370,1,1.5210513E-5
13372,1,1.5210513E-5
13374,1,1.5210513E-5
13383,1,1.5210513E-5
13384,1,1.5210513E-5
13388,1,1.5210513E-5
134,1,1.5210513E-5
13408,1,1.5210513E-5
13409,1,1.5210513E-5
1341,1,1.5210513E-5
13413,1,1.5210513E-5
13419,1,1.5210513E-5
13420,1,1.5210513E-5
13426,1,1.5210513E-5
13428,1,1.5210513E-5
13429,1,1.5210513E-5
1343,1,1.5210513E-5
13437,1,1.5210513E-5
13459,1,1.5210513E-5
1346,1,1.5210513E-5
13460,1,1.5210513E-5
13463,1,1.5210513E-5
13471,1,1.5210513E-5
13472,1,1.5210513E-5
13473,1,1.5210513E-5
13476,1,1.5210513E-5
1348,1,1.5210513E-5
13483,1,1.5210513E-5
13485,1,1.5210513E-5
13490,1,1.5210513E-5
13499,1,1.5210513E-5
135,1,1.5210513E-5
13501,1,1.5210513E-5
135010,1,1.5210513E-5
13502,1,1.5210513E-5
13504,1,1.5210513E-5
135058,1,1.5210513E-5
135059,1,1.5210513E-5
13506,1,1.5210513E-5
13507,1,1.5210513E-5
135080,1,1.5210513E-5
135092,1,1.5210513E-5
135093,1,1.5210513E-5
135098,1,1.5210513E-5
135099,1,1.5210513E-5
1351,1,1.5210513E-5
13510,1,1.5210513E-5
135106,1,1.5210513E-5
135108,1,1.5210513E-5
135121,1,1.5210513E-5
135126,1,1.5210513E-5
135130,1,1.5210513E-5
135133,1,1.5210513E-5
135134,1,1.5210513E-5
135138,1,1.5210513E-5
13515,1,1.5210513E-5
135151,1,1.5210513E-5
135152,1,1.5210513E-5
135155,1,1.5210513E-5
13516,1,1.5210513E-5
135170,1,1.5210513E-5
135173,1,1.5210513E-5
135175,1,1.5210513E-5
135179,1,1.5210513E-5
135182,1,1.5210513E-5
135188,1,1.5210513E-5
1352,1,1.5210513E-5
135209,1,1.5210513E-5
135214,1,1.5210513E-5
135219,1,1.5210513E-5
135241,1,1.5210513E-5
135243,1,1.5210513E-5
135251,1,1.5210513E-5
135256,1,1.5210513E-5
135260,1,1.5210513E-5
135264,1,1.5210513E-5
135268,1,1.5210513E-5
135272,1,1.5210513E-5
135275,1,1.5210513E-5
135279,1,1.5210513E-5
13528,1,1.5210513E-5
135290,1,1.5210513E-5
135293,1,1.5210513E-5
135299,1,1.5210513E-5
13530,1,1.5210513E-5
135303,1,1.5210513E-5
135307,1,1.5210513E-5
135313,1,1.5210513E-5
135315,1,1.5210513E-5
135318,1,1.5210513E-5
13532,1,1.5210513E-5
135322,1,1.5210513E-5
135326,1,1.5210513E-5
135328,1,1.5210513E-5
135339,1,1.5210513E-5
135346,1,1.5210513E-5
135348,1,1.5210513E-5
135349,1,1.5210513E-5
135351,1,1.5210513E-5
135356,1,1.5210513E-5
135357,1,1.5210513E-5
13536,1,1.5210513E-5
135360,1,1.5210513E-5
135365,1,1.5210513E-5
135367,1,1.5210513E-5
135368,1,1.5210513E-5
13537,1,1.5210513E-5
135375,1,1.5210513E-5
135390,1,1.5210513E-5
135392,1,1.5210513E-5
135398,1,1.5210513E-5
135399,1,1.5210513E-5
1354,1,1.5210513E-5
13540,1,1.5210513E-5
135403,1,1.5210513E-5
135410,1,1.5210513E-5
135415,1,1.5210513E-5
13543,1,1.5210513E-5
135435,1,1.5210513E-5
135439,1,1.5210513E-5
135442,1,1.5210513E-5
135445,1,1.5210513E-5
135450,1,1.5210513E-5
135459,1,1.5210513E-5
135461,1,1.5210513E-5
135467,1,1.5210513E-5
135481,1,1.5210513E-5
135489,1,1.5210513E-5
135493,1,1.5210513E-5
135494,1,1.5210513E-5
135497,1,1.5210513E-5
135506,1,1.5210513E-5
135508,1,1.5210513E-5
135511,1,1.5210513E-5
135513,1,1.5210513E-5
135515,1,1.5210513E-5
135523,1,1.5210513E-5
135529,1,1.5210513E-5
135536,1,1.5210513E-5
135538,1,1.5210513E-5
13554,1,1.5210513E-5
135552,1,1.5210513E-5
135581,1,1.5210513E-5
135584,1,1.5210513E-5
135585,1,1.5210513E-5
135591,1,1.5210513E-5
135598,1,1.5210513E-5
135601,1,1.5210513E-5
135602,1,1.5210513E-5
135609,1,1.5210513E-5
13561,1,1.5210513E-5
135613,1,1.5210513E-5
135624,1,1.5210513E-5
135627,1,1.5210513E-5
135635,1,1.5210513E-5
135638,1,1.5210513E-5
135639,1,1.5210513E-5
13565,1,1.5210513E-5
135651,1,1.5210513E-5
135652,1,1.5210513E-5
135653,1,1.5210513E-5
135654,1,1.5210513E-5
13566,1,1.5210513E-5
135668,1,1.5210513E-5
135673,1,1.5210513E-5
135678,1,1.5210513E-5
135681,1,1.5210513E-5
135682,1,1.5210513E-5
135686,1,1.5210513E-5
135691,1,1.5210513E-5
135696,1,1.5210513E-5
135703,1,1.5210513E-5
135706,1,1.5210513E-5
135709,1,1.5210513E-5
135720,1,1.5210513E-5
135722,1,1.5210513E-5
135725,1,1.5210513E-5
135735,1,1.5210513E-5
135738,1,1.5210513E-5
135744,1,1.5210513E-5
135747,1,1.5210513E-5
135749,1,1.5210513E-5
135750,1,1.5210513E-5
135754,1,1.5210513E-5
135761,1,1.5210513E-5
135762,1,1.5210513E-5
135767,1,1.5210513E-5
135772,1,1.5210513E-5
135775,1,1.5210513E-5
135780,1,1.5210513E-5
135782,1,1.5210513E-5
135786,1,1.5210513E-5
135793,1,1.5210513E-5
135794,1,1.5210513E-5
135795,1,1.5210513E-5
135796,1,1.5210513E-5
135816,1,1.5210513E-5
135818,1,1.5210513E-5
135826,1,1.5210513E-5
135829,1,1.5210513E-5
13583,1,1.5210513E-5
135832,1,1.5210513E-5
135835,1,1.5210513E-5
135838,1,1.5210513E-5
135843,1,1.5210513E-5
135855,1,1.5210513E-5
135859,1,1.5210513E-5
135866,1,1.5210513E-5
135871,1,1.5210513E-5
135872,1,1.5210513E-5
135884,1,1.5210513E-5
135886,1,1.5210513E-5
135890,1,1.5210513E-5
135891,1,1.5210513E-5
135897,1,1.5210513E-5
135908,1,1.5210513E-5
135913,1,1.5210513E-5
135916,1,1.5210513E-5
13592,1,1.5210513E-5
135922,1,1.5210513E-5
135924,1,1.5210513E-5
135930,1,1.5210513E-5
135947,1,1.5210513E-5
135952,1,1.5210513E-5
135958,1,1.5210513E-5
135971,1,1.5210513E-5
135974,1,1.5210513E-5
135978,1,1.5210513E-5
135988,1,1.5210513E-5
135989,1,1.5210513E-5
135991,1,1.5210513E-5
135997,1,1.5210513E-5
136,1,1.5210513E-5
1360,1,1.5210513E-5
136000,1,1.5210513E-5
136006,1,1.5210513E-5
136008,1,1.5210513E-5
136016,1,1.5210513E-5
136017,1,1.5210513E-5
136021,1,1.5210513E-5
136023,1,1.5210513E-5
136029,1,1.5210513E-5
136035,1,1.5210513E-5
136036,1,1.5210513E-5
13605,1,1.5210513E-5
136052,1,1.5210513E-5
136059,1,1.5210513E-5
136067,1,1.5210513E-5
136074,1,1.5210513E-5
136086,1,1.5210513E-5
136088,1,1.5210513E-5
136090,1,1.5210513E-5
136094,1,1.5210513E-5
136097,1,1.5210513E-5
136103,1,1.5210513E-5
136114,1,1.5210513E-5
136116,1,1.5210513E-5
136117,1,1.5210513E-5
136118,1,1.5210513E-5
136120,1,1.5210513E-5
136126,1,1.5210513E-5
136128,1,1.5210513E-5
136129,1,1.5210513E-5
13613,1,1.5210513E-5
136135,1,1.5210513E-5
136138,1,1.5210513E-5
136139,1,1.5210513E-5
136146,1,1.5210513E-5
13615,1,1.5210513E-5
136153,1,1.5210513E-5
136162,1,1.5210513E-5
136167,1,1.5210513E-5
136171,1,1.5210513E-5
136183,1,1.5210513E-5
136189,1,1.5210513E-5
13619,1,1.5210513E-5
136200,1,1.5210513E-5
136201,1,1.5210513E-5
136202,1,1.5210513E-5
136215,1,1.5210513E-5
136220,1,1.5210513E-5
136232,1,1.5210513E-5
136240,1,1.5210513E-5
136243,1,1.5210513E-5
136255,1,1.5210513E-5
136256,1,1.5210513E-5
136257,1,1.5210513E-5
136258,1,1.5210513E-5
136266,1,1.5210513E-5
136267,1,1.5210513E-5
13627,1,1.5210513E-5
136274,1,1.5210513E-5
136275,1,1.5210513E-5
136278,1,1.5210513E-5
136282,1,1.5210513E-5
136286,1,1.5210513E-5
136291,1,1.5210513E-5
136297,1,1.5210513E-5
1363,1,1.5210513E-5
136300,1,1.5210513E-5
136305,1,1.5210513E-5
136316,1,1.5210513E-5
136317,1,1.5210513E-5
136319,1,1.5210513E-5
13632,1,1.5210513E-5
136323,1,1.5210513E-5
136341,1,1.5210513E-5
136349,1,1.5210513E-5
136355,1,1.5210513E-5
13636,1,1.5210513E-5
136364,1,1.5210513E-5
136366,1,1.5210513E-5
136368,1,1.5210513E-5
136369,1,1.5210513E-5
13637,1,1.5210513E-5
136376,1,1.5210513E-5
136386,1,1.5210513E-5
13639,1,1.5210513E-5
136438,1,1.5210513E-5
136439,1,1.5210513E-5
13644,1,1.5210513E-5
136440,1,1.5210513E-5
136441,1,1.5210513E-5
136443,1,1.5210513E-5
136451,1,1.5210513E-5
136454,1,1.5210513E-5
136461,1,1.5210513E-5
136464,1,1.5210513E-5
136470,1,1.5210513E-5
136474,1,1.5210513E-5
136483,1,1.5210513E-5
136492,1,1.5210513E-5
136495,1,1.5210513E-5
136497,1,1.5210513E-5
13650,1,1.5210513E-5
136500,1,1.5210513E-5
136504,1,1.5210513E-5
136512,1,1.5210513E-5
13653,1,1.5210513E-5
136539,1,1.5210513E-5
136541,1,1.5210513E-5
136550,1,1.5210513E-5
136555,1,1.5210513E-5
136558,1,1.5210513E-5
136565,1,1.5210513E-5
136566,1,1.5210513E-5
13657,1,1.5210513E-5
136570,1,1.5210513E-5
136576,1,1.5210513E-5
136578,1,1.5210513E-5
136585,1,1.5210513E-5
136591,1,1.5210513E-5
136597,1,1.5210513E-5
13660,1,1.5210513E-5
136606,1,1.5210513E-5
136609,1,1.5210513E-5
136618,1,1.5210513E-5
136619,1,1.5210513E-5
136621,1,1.5210513E-5
136622,1,1.5210513E-5
136629,1,1.5210513E-5
136631,1,1.5210513E-5
136637,1,1.5210513E-5
136639,1,1.5210513E-5
136642,1,1.5210513E-5
136646,1,1.5210513E-5
136647,1,1.5210513E-5
13674,1,1.5210513E-5
13678,1,1.5210513E-5
13683,1,1.5210513E-5
13691,1,1.5210513E-5
13695,1,1.5210513E-5
13696,1,1.5210513E-5
137,1,1.5210513E-5
13711,1,1.5210513E-5
13714,1,1.5210513E-5
13727,1,1.5210513E-5
13728,1,1.5210513E-5
13729,1,1.5210513E-5
13734,1,1.5210513E-5
13736,1,1.5210513E-5
13738,1,1.5210513E-5
1374,1,1.5210513E-5
13740,1,1.5210513E-5
13746,1,1.5210513E-5
13749,1,1.5210513E-5
13752,1,1.5210513E-5
13753,1,1.5210513E-5
13756,1,1.5210513E-5
13759,1,1.5210513E-5
13763,1,1.5210513E-5
13771,1,1.5210513E-5
13774,1,1.5210513E-5
13776,1,1.5210513E-5
13777,1,1.5210513E-5
13779,1,1.5210513E-5
13783,1,1.5210513E-5
13791,1,1.5210513E-5
13792,1,1.5210513E-5
13796,1,1.5210513E-5
13798,1,1.5210513E-5
138,1,1.5210513E-5
138004,1,1.5210513E-5
138009,1,1.5210513E-5
138011,1,1.5210513E-5
13802,1,1.5210513E-5
138028,1,1.5210513E-5
13803,1,1.5210513E-5
138037,1,1.5210513E-5
138104,1,1.5210513E-5
138112,1,1.5210513E-5
138114,1,1.5210513E-5
138116,1,1.5210513E-5
138122,1,1.5210513E-5
138128,1,1.5210513E-5
13813,1,1.5210513E-5
138130,1,1.5210513E-5
138135,1,1.5210513E-5
138143,1,1.5210513E-5
138150,1,1.5210513E-5
138155,1,1.5210513E-5
138165,1,1.5210513E-5
138185,1,1.5210513E-5
13819,1,1.5210513E-5
138193,1,1.5210513E-5
138201,1,1.5210513E-5
138211,1,1.5210513E-5
13822,1,1.5210513E-5
138258,1,1.5210513E-5
138261,1,1.5210513E-5
138265,1,1.5210513E-5
138281,1,1.5210513E-5
138286,1,1.5210513E-5
138287,1,1.5210513E-5
138293,1,1.5210513E-5
138295,1,1.5210513E-5
138298,1,1.5210513E-5
138299,1,1.5210513E-5
138300,1,1.5210513E-5
138302,1,1.5210513E-5
138308,1,1.5210513E-5
138331,1,1.5210513E-5
138342,1,1.5210513E-5
138375,1,1.5210513E-5
138377,1,1.5210513E-5
138382,1,1.5210513E-5
138385,1,1.5210513E-5
138413,1,1.5210513E-5
138455,1,1.5210513E-5
138457,1,1.5210513E-5
138464,1,1.5210513E-5
138468,1,1.5210513E-5
138473,1,1.5210513E-5
138484,1,1.5210513E-5
138486,1,1.5210513E-5
138490,1,1.5210513E-5
138491,1,1.5210513E-5
13850,1,1.5210513E-5
138507,1,1.5210513E-5
138509,1,1.5210513E-5
138511,1,1.5210513E-5
138517,1,1.5210513E-5
138520,1,1.5210513E-5
138522,1,1.5210513E-5
138524,1,1.5210513E-5
138534,1,1.5210513E-5
138535,1,1.5210513E-5
138536,1,1.5210513E-5
138538,1,1.5210513E-5
138541,1,1.5210513E-5
138552,1,1.5210513E-5
138553,1,1.5210513E-5
138555,1,1.5210513E-5
138559,1,1.5210513E-5
138561,1,1.5210513E-5
138565,1,1.5210513E-5
138566,1,1.5210513E-5
138571,1,1.5210513E-5
138573,1,1.5210513E-5
138579,1,1.5210513E-5
138580,1,1.5210513E-5
138585,1,1.5210513E-5
138590,1,1.5210513E-5
138600,1,1.5210513E-5
138604,1,1.5210513E-5
138614,1,1.5210513E-5
138619,1,1.5210513E-5
138620,1,1.5210513E-5
138625,1,1.5210513E-5
138633,1,1.5210513E-5
138635,1,1.5210513E-5
138642,1,1.5210513E-5
138644,1,1.5210513E-5
13865,1,1.5210513E-5
138650,1,1.5210513E-5
138656,1,1.5210513E-5
138659,1,1.5210513E-5
138676,1,1.5210513E-5
138681,1,1.5210513E-5
138684,1,1.5210513E-5
138689,1,1.5210513E-5
138690,1,1.5210513E-5
138694,1,1.5210513E-5
138697,1,1.5210513E-5
138715,1,1.5210513E-5
138717,1,1.5210513E-5
138718,1,1.5210513E-5
138723,1,1.5210513E-5
138724,1,1.5210513E-5
138728,1,1.5210513E-5
138741,1,1.5210513E-5
138742,1,1.5210513E-5
138750,1,1.5210513E-5
138752,1,1.5210513E-5
138758,1,1.5210513E-5
138759,1,1.5210513E-5
138760,1,1.5210513E-5
138768,1,1.5210513E-5
138771,1,1.5210513E-5
138778,1,1.5210513E-5
138780,1,1.5210513E-5
138782,1,1.5210513E-5
138783,1,1.5210513E-5
138927,1,1.5210513E-5
138930,1,1.5210513E-5
138932,1,1.5210513E-5
138940,1,1.5210513E-5
138945,1,1.5210513E-5
138946,1,1.5210513E-5
138963,1,1.5210513E-5
138969,1,1.5210513E-5
138972,1,1.5210513E-5
138974,1,1.5210513E-5
138982,1,1.5210513E-5
138996,1,1.5210513E-5
139,1,1.5210513E-5
1390,1,1.5210513E-5
139002,1,1.5210513E-5
139007,1,1.5210513E-5
139008,1,1.5210513E-5
139016,1,1.5210513E-5
139017,1,1.5210513E-5
139022,1,1.5210513E-5
139044,1,1.5210513E-5
139045,1,1.5210513E-5
139046,1,1.5210513E-5
139047,1,1.5210513E-5
139054,1,1.5210513E-5
139058,1,1.5210513E-5
139063,1,1.5210513E-5
139067,1,1.5210513E-5
139073,1,1.5210513E-5
139075,1,1.5210513E-5
139082,1,1.5210513E-5
139086,1,1.5210513E-5
139089,1,1.5210513E-5
139091,1,1.5210513E-5
139100,1,1.5210513E-5
139106,1,1.5210513E-5
139108,1,1.5210513E-5
139112,1,1.5210513E-5
139115,1,1.5210513E-5
139116,1,1.5210513E-5
139117,1,1.5210513E-5
139122,1,1.5210513E-5
139123,1,1.5210513E-5
139125,1,1.5210513E-5
139127,1,1.5210513E-5
139150,1,1.5210513E-5
139153,1,1.5210513E-5
139162,1,1.5210513E-5
139170,1,1.5210513E-5
139175,1,1.5210513E-5
139176,1,1.5210513E-5
139182,1,1.5210513E-5
139183,1,1.5210513E-5
139196,1,1.5210513E-5
139199,1,1.5210513E-5
139200,1,1.5210513E-5
139215,1,1.5210513E-5
139219,1,1.5210513E-5
139221,1,1.5210513E-5
139224,1,1.5210513E-5
139225,1,1.5210513E-5
139230,1,1.5210513E-5
139234,1,1.5210513E-5
139241,1,1.5210513E-5
139242,1,1.5210513E-5
139246,1,1.5210513E-5
139261,1,1.5210513E-5
139270,1,1.5210513E-5
1393,1,1.5210513E-5
139426,1,1.5210513E-5
139427,1,1.5210513E-5
139430,1,1.5210513E-5
139431,1,1.5210513E-5
139436,1,1.5210513E-5
139447,1,1.5210513E-5
139507,1,1.5210513E-5
139515,1,1.5210513E-5
139521,1,1.5210513E-5
139522,1,1.5210513E-5
139527,1,1.5210513E-5
139530,1,1.5210513E-5
139532,1,1.5210513E-5
139540,1,1.5210513E-5
139543,1,1.5210513E-5
139547,1,1.5210513E-5
139548,1,1.5210513E-5
139549,1,1.5210513E-5
139556,1,1.5210513E-5
139576,1,1.5210513E-5
139577,1,1.5210513E-5
139580,1,1.5210513E-5
139583,1,1.5210513E-5
139585,1,1.5210513E-5
139586,1,1.5210513E-5
139592,1,1.5210513E-5
139596,1,1.5210513E-5
139603,1,1.5210513E-5
139606,1,1.5210513E-5
139607,1,1.5210513E-5
139610,1,1.5210513E-5
139612,1,1.5210513E-5
139618,1,1.5210513E-5
139621,1,1.5210513E-5
139630,1,1.5210513E-5
139637,1,1.5210513E-5
139641,1,1.5210513E-5
139643,1,1.5210513E-5
139644,1,1.5210513E-5
139651,1,1.5210513E-5
139657,1,1.5210513E-5
139660,1,1.5210513E-5
139677,1,1.5210513E-5
139685,1,1.5210513E-5
139694,1,1.5210513E-5
139697,1,1.5210513E-5
139700,1,1.5210513E-5
139704,1,1.5210513E-5
139709,1,1.5210513E-5
139710,1,1.5210513E-5
139712,1,1.5210513E-5
139715,1,1.5210513E-5
139741,1,1.5210513E-5
139747,1,1.5210513E-5
139754,1,1.5210513E-5
139755,1,1.5210513E-5
139773,1,1.5210513E-5
139788,1,1.5210513E-5
139791,1,1.5210513E-5
139927,1,1.5210513E-5
139932,1,1.5210513E-5
139934,1,1.5210513E-5
14,1,1.5210513E-5
1400,1,1.5210513E-5
140001,1,1.5210513E-5
140009,1,1.5210513E-5
140010,1,1.5210513E-5
140017,1,1.5210513E-5
140018,1,1.5210513E-5
140021,1,1.5210513E-5
140024,1,1.5210513E-5
140026,1,1.5210513E-5
140039,1,1.5210513E-5
140044,1,1.5210513E-5
140048,1,1.5210513E-5
140049,1,1.5210513E-5
140050,1,1.5210513E-5
140051,1,1.5210513E-5
140053,1,1.5210513E-5
140054,1,1.5210513E-5
140056,1,1.5210513E-5
140059,1,1.5210513E-5
140061,1,1.5210513E-5
140063,1,1.5210513E-5
140070,1,1.5210513E-5
140071,1,1.5210513E-5
140072,1,1.5210513E-5
140076,1,1.5210513E-5
140077,1,1.5210513E-5
140086,1,1.5210513E-5
140087,1,1.5210513E-5
140096,1,1.5210513E-5
140101,1,1.5210513E-5
140119,1,1.5210513E-5
140121,1,1.5210513E-5
140122,1,1.5210513E-5
140129,1,1.5210513E-5
140133,1,1.5210513E-5
140139,1,1.5210513E-5
140141,1,1.5210513E-5
140145,1,1.5210513E-5
140146,1,1.5210513E-5
140148,1,1.5210513E-5
140158,1,1.5210513E-5
140164,1,1.5210513E-5
140166,1,1.5210513E-5
140167,1,1.5210513E-5
140172,1,1.5210513E-5
140180,1,1.5210513E-5
140188,1,1.5210513E-5
140200,1,1.5210513E-5
140210,1,1.5210513E-5
140212,1,1.5210513E-5
140215,1,1.5210513E-5
140217,1,1.5210513E-5
140222,1,1.5210513E-5
140228,1,1.5210513E-5
140229,1,1.5210513E-5
140232,1,1.5210513E-5
140240,1,1.5210513E-5
140245,1,1.5210513E-5
1405,1,1.5210513E-5
140501,1,1.5210513E-5
140518,1,1.5210513E-5
140532,1,1.5210513E-5
140545,1,1.5210513E-5
140552,1,1.5210513E-5
140557,1,1.5210513E-5
140578,1,1.5210513E-5
140583,1,1.5210513E-5
140596,1,1.5210513E-5
1406,1,1.5210513E-5
140602,1,1.5210513E-5
140607,1,1.5210513E-5
140633,1,1.5210513E-5
140637,1,1.5210513E-5
1407,1,1.5210513E-5
1408,1,1.5210513E-5
1410,1,1.5210513E-5
141001,1,1.5210513E-5
141008,1,1.5210513E-5
141014,1,1.5210513E-5
141018,1,1.5210513E-5
141023,1,1.5210513E-5
141024,1,1.5210513E-5
141026,1,1.5210513E-5
141029,1,1.5210513E-5
141035,1,1.5210513E-5
14104,1,1.5210513E-5
141043,1,1.5210513E-5
141046,1,1.5210513E-5
141048,1,1.5210513E-5
141067,1,1.5210513E-5
141069,1,1.5210513E-5
141073,1,1.5210513E-5
141074,1,1.5210513E-5
141077,1,1.5210513E-5
141081,1,1.5210513E-5
141084,1,1.5210513E-5
141087,1,1.5210513E-5
141088,1,1.5210513E-5
141090,1,1.5210513E-5
141092,1,1.5210513E-5
141095,1,1.5210513E-5
141098,1,1.5210513E-5
1411,1,1.5210513E-5
141102,1,1.5210513E-5
141105,1,1.5210513E-5
141116,1,1.5210513E-5
141125,1,1.5210513E-5
141136,1,1.5210513E-5
141137,1,1.5210513E-5
141139,1,1.5210513E-5
141151,1,1.5210513E-5
141156,1,1.5210513E-5
141157,1,1.5210513E-5
141158,1,1.5210513E-5
141162,1,1.5210513E-5
141169,1,1.5210513E-5
141174,1,1.5210513E-5
141183,1,1.5210513E-5
141185,1,1.5210513E-5
141190,1,1.5210513E-5
141196,1,1.5210513E-5
1412,1,1.5210513E-5
141200,1,1.5210513E-5
141203,1,1.5210513E-5
141218,1,1.5210513E-5
141222,1,1.5210513E-5
141229,1,1.5210513E-5
141243,1,1.5210513E-5
141246,1,1.5210513E-5
141248,1,1.5210513E-5
141252,1,1.5210513E-5
141260,1,1.5210513E-5
141262,1,1.5210513E-5
141269,1,1.5210513E-5
141270,1,1.5210513E-5
141278,1,1.5210513E-5
141280,1,1.5210513E-5
141288,1,1.5210513E-5
141289,1,1.5210513E-5
141309,1,1.5210513E-5
141312,1,1.5210513E-5
141318,1,1.5210513E-5
141324,1,1.5210513E-5
141326,1,1.5210513E-5
141331,1,1.5210513E-5
141332,1,1.5210513E-5
141336,1,1.5210513E-5
141343,1,1.5210513E-5
141348,1,1.5210513E-5
141349,1,1.5210513E-5
141355,1,1.5210513E-5
141360,1,1.5210513E-5
141363,1,1.5210513E-5
141364,1,1.5210513E-5
141365,1,1.5210513E-5
141367,1,1.5210513E-5
141378,1,1.5210513E-5
141385,1,1.5210513E-5
141387,1,1.5210513E-5
141393,1,1.5210513E-5
141394,1,1.5210513E-5
141396,1,1.5210513E-5
141401,1,1.5210513E-5
141402,1,1.5210513E-5
141403,1,1.5210513E-5
141405,1,1.5210513E-5
141410,1,1.5210513E-5
141416,1,1.5210513E-5
141418,1,1.5210513E-5
141419,1,1.5210513E-5
14142,1,1.5210513E-5
141432,1,1.5210513E-5
141435,1,1.5210513E-5
141441,1,1.5210513E-5
141452,1,1.5210513E-5
141460,1,1.5210513E-5
141468,1,1.5210513E-5
141469,1,1.5210513E-5
141474,1,1.5210513E-5
141475,1,1.5210513E-5
141489,1,1.5210513E-5
141494,1,1.5210513E-5
141497,1,1.5210513E-5
141499,1,1.5210513E-5
141500,1,1.5210513E-5
141507,1,1.5210513E-5
141515,1,1.5210513E-5
141517,1,1.5210513E-5
141519,1,1.5210513E-5
141526,1,1.5210513E-5
141529,1,1.5210513E-5
141530,1,1.5210513E-5
141535,1,1.5210513E-5
141542,1,1.5210513E-5
141547,1,1.5210513E-5
141548,1,1.5210513E-5
141550,1,1.5210513E-5
141557,1,1.5210513E-5
141559,1,1.5210513E-5
141568,1,1.5210513E-5
141571,1,1.5210513E-5
141572,1,1.5210513E-5
141577,1,1.5210513E-5
141578,1,1.5210513E-5
141584,1,1.5210513E-5
141602,1,1.5210513E-5
141627,1,1.5210513E-5
141631,1,1.5210513E-5
141639,1,1.5210513E-5
141643,1,1.5210513E-5
141644,1,1.5210513E-5
141647,1,1.5210513E-5
141653,1,1.5210513E-5
141664,1,1.5210513E-5
141668,1,1.5210513E-5
141672,1,1.5210513E-5
141675,1,1.5210513E-5
141676,1,1.5210513E-5
141681,1,1.5210513E-5
141686,1,1.5210513E-5
141699,1,1.5210513E-5
141702,1,1.5210513E-5
141712,1,1.5210513E-5
141714,1,1.5210513E-5
141715,1,1.5210513E-5
141721,1,1.5210513E-5
141723,1,1.5210513E-5
141730,1,1.5210513E-5
141731,1,1.5210513E-5
